step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isPayment,isMovement,accountDiff
353,CASH_IN,168676.9,C375276621,3713095.61,3881772.51,C1154592510,18288583.05,18119906.14,0,0,0,14575487.440000001
255,CASH_IN,45526.25,C1979589193,3509.0,49035.25,C639916530,2409483.71,2363957.46,0,0,0,2405974.71
330,PAYMENT,13147.83,C1852561707,20147.0,6999.17,M1227993151,0.0,0.0,0,1,0,20147.0
278,CASH_OUT,30118.06,C438958690,20843.0,0.0,C786530370,18309.85,48427.9,0,0,1,2533.1500000000015
132,CASH_OUT,15364.22,C1716161144,0.0,0.0,C546541217,8732481.18,8747845.4,0,0,1,8732481.18
146,CASH_OUT,60516.53,C1241672000,60516.53,0.0,C271238521,0.0,60516.53,1,0,1,60516.53
397,CASH_OUT,291047.29,C879373317,0.0,0.0,C790637968,2596723.45,2887770.74,0,0,1,2596723.45
281,PAYMENT,5689.03,C1552943345,0.0,0.0,M1606663058,0.0,0.0,0,1,0,0.0
596,PAYMENT,11871.08,C588515776,128689.88,116818.81,M668476885,0.0,0.0,0,1,0,128689.88
408,PAYMENT,4056.4,C1767552902,0.0,0.0,M687943880,0.0,0.0,0,1,0,0.0
310,CASH_OUT,390524.72,C1810485511,0.0,0.0,C656501490,5622223.64,6012748.37,0,0,1,5622223.64
17,CASH_OUT,110113.66,C820703104,0.0,0.0,C19191939,487341.97,719631.05,0,0,1,487341.97
71,TRANSFER,62091.44,C1985338048,62091.44,0.0,C1366367431,0.0,0.0,1,0,1,62091.44
355,CASH_OUT,98373.76,C1380577307,14861.0,0.0,C657920951,337841.65,436215.41,0,0,1,322980.65
348,CASH_OUT,242160.64,C1657144731,168.0,0.0,C516119531,330915.51,573076.15,0,0,1,330747.51
307,PAYMENT,15726.42,C200058155,39745.3,24018.88,M1972894950,0.0,0.0,0,1,0,39745.3
162,CASH_OUT,141647.81,C706331311,24923.0,0.0,C575853652,13025126.37,13166774.18,0,0,1,13000203.37
138,PAYMENT,22254.16,C651356145,79515.0,57260.84,M1928122403,0.0,0.0,0,1,0,79515.0
461,TRANSFER,227955.85,C32167725,227955.85,0.0,C1980945664,0.0,0.0,1,0,1,227955.85
15,CASH_OUT,146869.32,C634079384,0.0,0.0,C1719751259,5643167.24,5790036.56,0,0,1,5643167.24
16,CASH_IN,34174.63,C1886483288,19991.0,54165.63,C1904154741,0.0,0.0,0,0,0,19991.0
41,CASH_OUT,356597.06,C1545777449,310.0,0.0,C895882992,448505.8,805102.86,0,0,1,448195.8
162,TRANSFER,351589.3,C1681691866,0.0,0.0,C628537825,764562.12,1116151.42,0,0,1,764562.12
168,TRANSFER,370540.03,C310977517,0.0,0.0,C730514902,552355.47,922895.5,0,0,1,552355.47
270,TRANSFER,395531.72,C497404985,395531.72,0.0,C1272345661,0.0,0.0,1,0,1,395531.72
356,CASH_OUT,83993.1,C2084532552,47243.1,0.0,C67826765,1863518.45,1947511.55,0,0,1,1816275.3499999999
330,CASH_OUT,9198459.96,C1904629487,9198459.96,0.0,C1741955070,258747.84,15173859.31,1,0,1,8939712.120000001
187,PAYMENT,2867.04,C1329490001,0.0,0.0,M381026696,0.0,0.0,0,1,0,0.0
149,TRANSFER,661558.27,C644461702,661558.27,0.0,C1700734681,0.0,0.0,1,0,1,661558.27
533,CASH_OUT,18042.11,C473271936,18042.11,0.0,C356431385,135951.5,153993.61,1,0,1,117909.39
201,PAYMENT,3516.65,C395402014,10096.0,6579.35,M1373508349,0.0,0.0,0,1,0,10096.0
276,CASH_OUT,155995.61,C814101524,461150.0,305154.39,C2070746576,2973228.75,3129224.36,0,0,1,2512078.75
247,CASH_OUT,2025628.87,C1840157167,2025628.87,0.0,C760531323,914254.52,2939883.39,1,0,1,1111374.35
355,PAYMENT,9111.04,C754057082,204486.0,195374.96,M205759488,0.0,0.0,0,1,0,204486.0
305,CASH_OUT,192700.76,C1881808635,21011.0,0.0,C1668535363,0.0,192700.76,0,0,1,21011.0
18,CASH_IN,270356.27,C2041355639,383451.85,653808.12,C405591429,454408.22,267191.4,0,0,0,70956.37
648,CASH_OUT,774868.1,C1516959235,774868.1,0.0,C1812639726,131877.41,906745.51,1,0,1,642990.69
140,PAYMENT,3311.88,C2129111632,56117.0,52805.12,M1616056201,0.0,0.0,0,1,0,56117.0
83,TRANSFER,365099.76,C426265650,365099.76,0.0,C2019200762,0.0,0.0,1,0,1,365099.76
235,CASH_OUT,4814.69,C752353094,4814.69,0.0,C1794146784,0.0,4814.69,1,0,1,4814.69
571,CASH_OUT,3729.95,C931640243,20871.0,17141.05,C338681298,30900.71,34630.66,0,0,1,10029.71
37,CASH_OUT,153990.39,C849849448,0.0,0.0,C1824686860,841785.4,995775.79,0,0,1,841785.4
372,TRANSFER,2923356.25,C1312260902,2923356.25,0.0,C1724629227,0.0,0.0,1,0,1,2923356.25
98,TRANSFER,63624.08,C1872359745,63624.08,0.0,C1089130504,0.0,0.0,1,0,1,63624.08
350,CASH_OUT,3337.18,C1991826821,0.0,0.0,C1607357456,1318593.62,1321930.8,0,0,1,1318593.62
234,CASH_OUT,254400.58,C399548037,0.0,0.0,C1546656945,2484793.11,2739193.69,0,0,1,2484793.11
205,CASH_OUT,180490.7,C171263977,20396.0,0.0,C537068930,0.0,180490.7,0,0,1,20396.0
59,CASH_OUT,394388.09,C1802030448,394388.09,0.0,C707965723,1260564.49,1654952.58,1,0,1,866176.3999999999
330,PAYMENT,6567.1,C15401048,53233.0,46665.9,M1557998278,0.0,0.0,0,1,0,53233.0
232,CASH_IN,139580.1,C54546417,4523.0,144103.1,C1526573239,282349.45,133889.45,0,0,0,277826.45
355,PAYMENT,19439.37,C907147321,0.0,0.0,M1692938088,0.0,0.0,0,1,0,0.0
688,CASH_OUT,676913.69,C1681616324,676913.69,0.0,C624338694,2202695.62,2879609.32,1,0,1,1525781.9300000002
264,CASH_OUT,7304.56,C1939262024,7304.56,0.0,C239252386,0.0,7304.56,1,0,1,7304.56
372,PAYMENT,11767.5,C1515049342,32046.67,20279.16,M1695469180,0.0,0.0,0,1,0,32046.67
373,CASH_IN,179826.28,C1674830826,5616198.6,5796024.88,C1334798773,193987.38,14161.11,0,0,0,5422211.22
157,CASH_IN,282295.56,C1417953174,6488221.85,6770517.41,C703503966,599602.44,330438.61,0,0,0,5888619.41
631,CASH_OUT,3120690.98,C384250623,3120690.98,0.0,C2002380893,3881444.6,7002135.58,1,0,1,760753.6200000001
587,TRANSFER,985127.95,C1119643786,985127.95,0.0,C665763176,0.0,0.0,1,0,1,985127.95
349,DEBIT,9098.41,C937836446,0.0,0.0,C510354399,57661.94,66760.35,0,1,0,57661.94
177,CASH_OUT,26460.22,C816929958,0.0,0.0,C1778835268,448079.84,474540.06,0,0,1,448079.84
524,CASH_OUT,192748.59,C1545210780,19095.0,0.0,C1580132715,3789687.82,3982436.41,0,0,1,3770592.82
39,PAYMENT,2180.71,C250205734,30167.0,27986.29,M559494688,0.0,0.0,0,1,0,30167.0
207,PAYMENT,1721.46,C1721105538,132177.0,130455.54,M662411788,0.0,0.0,0,1,0,132177.0
204,PAYMENT,2132.5,C1028945431,61726.0,59593.5,M1135422059,0.0,0.0,0,1,0,61726.0
273,CASH_OUT,45504.18,C786596310,0.0,0.0,C1441051345,1616777.67,1662281.85,0,0,1,1616777.67
149,TRANSFER,155534.95,C1706545542,155534.95,0.0,C2068537951,0.0,0.0,1,0,1,155534.95
349,CASH_IN,632116.11,C912975833,5063.0,637179.11,C1492468769,0.0,0.0,0,0,0,5063.0
34,PAYMENT,4794.24,C29143096,39880.0,35085.76,M1815476816,0.0,0.0,0,1,0,39880.0
182,CASH_IN,206051.65,C631370465,1497351.53,1703403.18,C1754391457,2823757.09,2617705.44,0,0,0,1326405.5599999998
136,TRANSFER,1537512.1,C1237813414,21194.0,0.0,C2026975295,8353713.05,9891225.15,0,0,1,8332519.05
250,CASH_IN,142793.96,C1814780653,206778.0,349571.96,C1259689538,754727.63,611933.67,0,0,0,547949.63
369,PAYMENT,36239.8,C395194566,15908.0,0.0,M1711457665,0.0,0.0,0,1,0,15908.0
78,TRANSFER,178569.48,C282621115,178569.48,0.0,C2027238520,0.0,0.0,1,0,1,178569.48
327,CASH_OUT,146729.67,C661431090,146729.67,0.0,C249687884,0.0,146729.67,1,0,1,146729.67
155,CASH_OUT,398107.25,C992677081,50505.0,0.0,C348615894,363355.53,1138435.87,0,0,1,312850.53
498,CASH_OUT,207261.07,C1856398520,207261.07,0.0,C1898820013,48221.7,255482.77,1,0,1,159039.37
214,PAYMENT,32494.93,C1533784510,0.0,0.0,M786182028,0.0,0.0,0,1,0,0.0
353,CASH_OUT,174566.53,C482336380,174566.53,0.0,C985066734,1191715.74,1366282.27,1,0,1,1017149.21
187,TRANSFER,224498.56,C2078471288,0.0,0.0,C1023869457,1211860.09,1436358.64,0,0,1,1211860.09
656,TRANSFER,766257.55,C904749186,766257.55,0.0,C1046618860,0.0,0.0,1,0,1,766257.55
332,CASH_OUT,174339.21,C1296606344,0.0,0.0,C618061516,339423.67,513762.88,0,0,1,339423.67
12,CASH_OUT,76554.53,C1500504630,10893.0,0.0,C942975218,1758776.46,1835330.99,0,0,1,1747883.46
133,CASH_IN,88520.72,C917011061,1294259.33,1382780.05,C1882999572,1358017.98,1269497.26,0,0,0,63758.64999999991
327,CASH_IN,94821.26,C879030953,7123.0,101944.26,C1996339009,14330130.3,14235309.04,0,0,0,14323007.3
353,CASH_IN,394922.54,C228733013,5617260.58,6012183.12,C253018844,2734933.96,2340011.42,0,0,0,2882326.62
351,CASH_IN,89613.14,C1892286460,168456.48,258069.63,C1886475823,51392.86,0.0,0,0,0,117063.62000000001
205,CASH_IN,39549.4,C1909699186,2161901.66,2201451.06,C1015249263,246098.85,206549.45,0,0,0,1915802.81
670,CASH_IN,55063.31,C1058813427,33339.0,88402.31,C430708780,542518.24,487454.93,0,0,0,509179.24
452,TRANSFER,227349.18,C523315738,227349.18,0.0,C1520782025,0.0,0.0,1,0,1,227349.18
450,TRANSFER,146061.11,C754902447,146061.11,0.0,C201681253,0.0,0.0,1,0,1,146061.11
213,TRANSFER,1650168.9,C507437434,1650168.9,0.0,C1489598243,0.0,0.0,1,0,1,1650168.9
332,CASH_IN,219255.56,C678240718,380264.95,599520.51,C341166883,372492.41,153236.85,0,0,0,7772.540000000037
403,PAYMENT,2651.81,C40441254,0.0,0.0,M1035533755,0.0,0.0,0,1,0,0.0
280,CASH_OUT,99554.74,C1476793818,4968.09,0.0,C1124664517,649657.26,749212.01,0,0,1,644689.17
427,CASH_OUT,4892226.25,C505947737,4892226.25,0.0,C1438698807,54435.33,4946661.58,1,0,1,4837790.92
700,CASH_OUT,113447.92,C311401803,113447.92,0.0,C1675116144,4125541.75,4238989.66,1,0,1,4012093.83
580,TRANSFER,105861.07,C261904702,105861.07,0.0,C152930989,0.0,0.0,1,0,1,105861.07
306,PAYMENT,17997.45,C1559147632,10262.0,0.0,M1539835201,0.0,0.0,0,1,0,10262.0
357,CASH_OUT,111735.24,C1783471692,0.0,0.0,C275469353,1738779.07,1850514.31,0,0,1,1738779.07
348,PAYMENT,951.93,C1795426625,0.0,0.0,M311330046,0.0,0.0,0,1,0,0.0
44,CASH_OUT,153780.2,C970540900,1490.9,0.0,C949929326,436998.79,554017.92,0,0,1,435507.88999999996
154,PAYMENT,224.94,C1208086999,330884.25,330659.31,M1122493816,0.0,0.0,0,1,0,330884.25
373,CASH_OUT,148966.46,C1426886623,20124.0,0.0,C643255397,234327.82,383294.28,0,0,1,214203.82
301,PAYMENT,14538.45,C1738465882,0.0,0.0,M1983768627,0.0,0.0,0,1,0,0.0
352,PAYMENT,14064.22,C2014548083,11034.0,0.0,M501867006,0.0,0.0,0,1,0,11034.0
310,PAYMENT,34185.52,C839045760,26750.0,0.0,M93513780,0.0,0.0,0,1,0,26750.0
253,PAYMENT,2684.72,C2048942289,0.0,0.0,M140706491,0.0,0.0,0,1,0,0.0
163,CASH_OUT,259161.23,C1271137945,182178.8,0.0,C1199889392,5215488.94,5474650.17,0,0,1,5033310.140000001
9,PAYMENT,14287.71,C1347379915,159476.0,145188.29,M1674800628,0.0,0.0,0,1,0,159476.0
401,CASH_IN,845225.46,C108738071,6569475.93,7414701.4,C1381667245,3881219.33,3035993.87,0,0,0,2688256.5999999996
330,CASH_OUT,58605.38,C1936362070,0.0,0.0,C182239214,599629.23,658234.6,0,0,1,599629.23
400,TRANSFER,436757.76,C1866512540,436757.76,0.0,C2138692554,0.0,0.0,1,0,1,436757.76
328,PAYMENT,37188.98,C276994277,0.0,0.0,M1015680877,0.0,0.0,0,1,0,0.0
412,CASH_OUT,571163.03,C1600275467,571163.03,0.0,C902858452,45861.48,617024.51,1,0,1,525301.55
374,CASH_OUT,73551.39,C809724565,65349.0,0.0,C284633590,0.0,73551.39,0,0,1,65349.0
275,CASH_OUT,68343.48,C1112810011,31996.0,0.0,C1955167222,784055.49,852398.97,0,0,1,752059.49
187,CASH_IN,264423.47,C1046179561,7308971.72,7573395.2,C1030184000,1527482.78,1263059.3,0,0,0,5781488.9399999995
481,TRANSFER,20296.68,C1415686677,20296.68,0.0,C384177810,0.0,0.0,1,0,1,20296.68
43,CASH_IN,3280.68,C294645511,45739.0,49019.68,C399556424,454092.48,450811.8,0,0,0,408353.48
398,TRANSFER,77142.73,C1380807891,0.0,0.0,C269808710,295551.89,372694.61,0,0,1,295551.89
596,TRANSFER,204721.27,C1892500400,204721.27,0.0,C517910337,0.0,0.0,1,0,1,204721.27
430,TRANSFER,2828068.73,C1916200037,2828068.73,0.0,C483349301,0.0,0.0,1,0,1,2828068.73
33,CASH_OUT,62031.44,C2012889274,0.0,0.0,C48020441,397769.18,459800.61,0,0,1,397769.18
90,TRANSFER,249791.3,C2018224474,249791.3,0.0,C1562137241,0.0,0.0,1,0,1,249791.3
36,CASH_OUT,4977.9,C2101523856,0.0,0.0,C103846014,49509.0,54486.9,0,0,1,49509.0
359,CASH_OUT,7428844.46,C2052842135,7428844.46,0.0,C1331351284,0.0,7428844.46,1,0,1,7428844.46
588,CASH_OUT,121505.23,C230574919,25212.0,0.0,C1336930672,0.0,121505.23,0,0,1,25212.0
228,TRANSFER,512443.8,C418274229,330934.17,0.0,C2027569559,5684981.83,6197425.63,0,0,1,5354047.66
465,CASH_OUT,1760061.57,C1907027988,1760061.57,0.0,C1368065448,142305.44,1902367.02,1,0,1,1617756.1300000001
451,CASH_OUT,101588.75,C1881994320,134323.0,32734.25,C56512896,17249.27,118838.02,0,0,1,117073.73
163,CASH_OUT,189954.55,C577513339,248869.0,58914.45,C317024493,1932711.35,2122665.9,0,0,1,1683842.35
298,CASH_IN,321430.27,C915918307,1713434.04,2034864.3,C815155960,4390805.01,4069374.75,0,0,0,2677370.9699999997
594,CASH_OUT,217357.58,C543137338,217357.58,0.0,C1467736806,8844811.88,9062169.46,1,0,1,8627454.3
44,PAYMENT,5294.53,C2050579337,0.0,0.0,M621618670,0.0,0.0,0,1,0,0.0
312,CASH_OUT,608290.12,C1818027225,608290.12,0.0,C1832609455,187218.01,795508.14,1,0,1,421072.11
138,CASH_OUT,94995.18,C2015058306,0.0,0.0,C599885006,162629.65,257624.83,0,0,1,162629.65
17,PAYMENT,639.93,C1177474426,0.0,0.0,M220389528,0.0,0.0,0,1,0,0.0
355,CASH_OUT,235214.57,C1887742602,77252.0,0.0,C1244017819,734383.35,969597.92,0,0,1,657131.35
542,TRANSFER,429613.14,C884642653,0.0,0.0,C1650161287,1442986.31,1872599.45,0,0,1,1442986.31
162,CASH_IN,531313.43,C1025947347,8013398.72,8544712.15,C1438086193,1017621.24,486307.82,0,0,0,6995777.4799999995
396,CASH_OUT,86067.94,C286682437,0.0,0.0,C1280807165,93630.11,179698.05,0,0,1,93630.11
297,PAYMENT,14886.16,C796574317,0.0,0.0,M1115419391,0.0,0.0,0,1,0,0.0
264,CASH_OUT,2514878.33,C1163253466,2514878.33,0.0,C1720852348,1017845.77,3532724.1,1,0,1,1497032.56
164,CASH_IN,29695.28,C281123971,21176.0,50871.28,C1619975081,7963787.77,7934092.48,0,0,0,7942611.77
628,TRANSFER,709950.57,C1239512802,709950.57,0.0,C1688563256,0.0,0.0,1,0,1,709950.57
26,CASH_OUT,37065.55,C281192595,37065.55,0.0,C514736179,1396327.66,1433393.21,1,0,1,1359262.1099999999
306,CASH_OUT,4262592.28,C1909269068,4262592.28,0.0,C1758624073,237422.88,4500015.17,1,0,1,4025169.4000000004
287,TRANSFER,96558.95,C73777032,10423.0,0.0,C810151741,1282592.18,1379151.13,0,0,1,1272169.18
253,PAYMENT,9115.71,C1303215489,341809.88,332694.17,M378918645,0.0,0.0,0,1,0,341809.88
18,PAYMENT,2539.53,C883555630,0.0,0.0,M1617257871,0.0,0.0,0,1,0,0.0
522,TRANSFER,146908.38,C2104935185,146908.38,0.0,C1426723471,0.0,0.0,1,0,1,146908.38
584,CASH_OUT,1016081.0,C1819971579,1016081.0,0.0,C1976692197,0.0,1016081.0,1,0,1,1016081.0
259,CASH_OUT,23244.34,C346005295,10215.0,0.0,C882708618,0.0,23244.34,0,0,1,10215.0
227,CASH_OUT,42871.9,C1546906332,0.0,0.0,C1604270900,53641.51,96513.42,0,0,1,53641.51
596,PAYMENT,2732.83,C731936133,11532.0,8799.17,M1255109114,0.0,0.0,0,1,0,11532.0
17,CASH_OUT,82198.45,C1073100319,30873.0,0.0,C628127069,81070.31,0.0,0,0,1,50197.31
178,CASH_IN,56476.17,C1209603158,872321.93,928798.1,C1309558956,214206.26,157730.09,0,0,0,658115.67
548,CASH_OUT,125143.42,C901719911,159.0,0.0,C1171936004,108633.79,233777.21,0,0,1,108474.79
187,TRANSFER,170922.43,C1346726276,0.0,0.0,C1299458576,485743.06,656665.49,0,0,1,485743.06
322,TRANSFER,10652.04,C1299946604,0.0,0.0,C1651770276,13078.08,23730.12,0,0,1,13078.08
144,PAYMENT,19283.11,C1875201404,51582.0,32298.89,M559624823,0.0,0.0,0,1,0,51582.0
395,TRANSFER,874413.6,C664510019,0.0,0.0,C874467439,2439571.76,3313985.35,0,0,1,2439571.76
186,CASH_OUT,210905.15,C664355211,416.0,0.0,C212456171,0.0,210905.15,0,0,1,416.0
255,DEBIT,2911.39,C1670823889,33163.0,30251.61,C1181134324,4688481.42,4691392.81,0,1,0,4655318.42
489,TRANSFER,7515624.63,C1144230283,7515624.63,0.0,C1501063702,0.0,0.0,1,0,1,7515624.63
255,CASH_IN,124346.14,C638437630,1151513.35,1275859.49,C553755287,358929.79,234583.64,0,0,0,792583.56
157,CASH_OUT,119361.45,C1507978671,105628.0,0.0,C2038281466,6792969.07,6976711.87,0,0,1,6687341.07
275,CASH_OUT,298271.91,C1479712550,0.0,0.0,C1119658042,888449.2,1186721.11,0,0,1,888449.2
715,CASH_OUT,167204.18,C1698424751,8754.0,0.0,C1532269184,0.0,167204.18,0,0,1,8754.0
204,CASH_IN,231835.12,C1005344036,40855.0,272690.12,C1515023483,0.0,0.0,0,0,0,40855.0
371,PAYMENT,4119.64,C718104694,0.0,0.0,M222513061,0.0,0.0,0,1,0,0.0
166,CASH_OUT,113261.69,C959416786,136183.39,22921.7,C986752946,161176.29,274437.98,0,0,1,24992.899999999994
379,TRANSFER,29711.27,C1848102719,57464.0,27752.73,C321280509,0.0,29711.27,0,0,1,57464.0
378,CASH_IN,161523.7,C318478506,1310083.31,1471607.01,C14979056,5036924.77,4875401.07,0,0,0,3726841.4599999995
179,CASH_OUT,71321.69,C2126962422,0.0,0.0,C1502877609,4302301.04,4373622.73,0,0,1,4302301.04
102,TRANSFER,548335.12,C1838392320,548335.12,0.0,C1134214570,0.0,0.0,1,0,1,548335.12
179,CASH_OUT,9051.3,C880963557,0.0,0.0,C1043416880,143537.21,152588.51,0,0,1,143537.21
229,CASH_OUT,172820.16,C171843053,0.0,0.0,C2030290280,1126215.16,1299035.32,0,0,1,1126215.16
134,CASH_OUT,283568.41,C1838285924,75148.0,0.0,C1763305509,2350814.43,2634382.84,0,0,1,2275666.43
592,CASH_OUT,275049.26,C530456175,0.0,0.0,C2083343419,2139364.73,2414413.99,0,0,1,2139364.73
647,CASH_OUT,2253811.33,C1631859649,2253811.33,0.0,C526945673,0.0,2253811.33,1,0,1,2253811.33
397,TRANSFER,387408.11,C2000198791,387408.11,0.0,C785994676,0.0,0.0,1,0,1,387408.11
467,TRANSFER,2108440.98,C581609779,2108440.98,0.0,C224105862,0.0,0.0,1,0,1,2108440.98
349,CASH_IN,86921.35,C601356089,5070.0,91991.35,C2016379838,0.0,0.0,0,0,0,5070.0
271,TRANSFER,5926745.36,C393546828,5926745.36,0.0,C516790131,0.0,0.0,1,0,1,5926745.36
75,CASH_OUT,810039.19,C1922445613,810039.19,0.0,C461145537,409035.12,1219074.31,1,0,1,401004.06999999995
362,TRANSFER,1139165.57,C828020985,1139165.57,0.0,C2065608692,0.0,0.0,1,0,1,1139165.57
227,CASH_OUT,123754.72,C619568108,0.0,0.0,C2056103121,5116546.35,5240301.07,0,0,1,5116546.35
191,TRANSFER,114743.39,C1822241630,114743.39,0.0,C1691662362,0.0,0.0,1,0,1,114743.39
133,DEBIT,449.19,C1099200798,105137.0,104687.81,C994660647,722522.04,722971.22,0,1,0,617385.04
158,PAYMENT,18447.76,C532544974,0.0,0.0,M1868695576,0.0,0.0,0,1,0,0.0
326,CASH_IN,28756.37,C980177309,1448.0,30204.37,C997756649,0.0,0.0,0,0,0,1448.0
348,CASH_OUT,41223.83,C2084670154,0.0,0.0,C1360259649,3169540.74,3210764.57,0,0,1,3169540.74
333,CASH_IN,12253.84,C1752676552,3876586.51,3888840.36,C2114641109,128107.99,15639.65,0,0,0,3748478.5199999996
333,PAYMENT,29027.07,C1127963294,511.0,0.0,M320721193,0.0,0.0,0,1,0,511.0
188,CASH_OUT,179002.86,C2058152841,166930.92,0.0,C1963247363,1088958.4,1267961.26,0,0,1,922027.4799999999
714,CASH_OUT,390763.24,C1246584069,390763.24,0.0,C592943127,1422500.77,1813264.01,1,0,1,1031737.53
185,PAYMENT,20945.48,C805566741,0.0,0.0,M585523919,0.0,0.0,0,1,0,0.0
403,PAYMENT,12657.27,C1653616100,0.0,0.0,M1596297976,0.0,0.0,0,1,0,0.0
301,CASH_IN,152716.94,C988571669,726971.24,879688.18,C1878588507,817331.83,664614.89,0,0,0,90360.58999999997
178,TRANSFER,3354200.39,C95297644,3354200.39,0.0,C679714329,0.0,0.0,1,0,1,3354200.39
18,PAYMENT,22044.73,C507807871,26003.0,3958.27,M724875605,0.0,0.0,0,1,0,26003.0
478,CASH_OUT,51183.25,C1702286599,51183.25,0.0,C2107067819,0.0,51183.25,1,0,1,51183.25
11,DEBIT,54188.96,C758611919,92051.91,37862.95,C1652857712,169859.35,224048.31,0,1,0,77807.44
64,CASH_OUT,37796.75,C758006561,37796.75,0.0,C2079728909,211905.39,249702.14,1,0,1,174108.64
547,PAYMENT,6291.21,C1256298160,0.0,0.0,M1685095327,0.0,0.0,0,1,0,0.0
174,TRANSFER,1244224.16,C381361852,1244224.16,0.0,C1125303193,0.0,0.0,1,0,1,1244224.16
116,CASH_OUT,1243269.91,C2060685721,1243269.91,0.0,C2030405592,25244.22,1268514.13,1,0,1,1218025.69
179,CASH_OUT,172611.48,C1518008167,0.0,0.0,C1883340818,7045929.5,7218540.98,0,0,1,7045929.5
256,PAYMENT,3916.9,C1930224312,0.0,0.0,M1997555345,0.0,0.0,0,1,0,0.0
727,TRANSFER,124582.58,C651444933,124582.58,0.0,C1161818914,0.0,0.0,1,0,1,124582.58
164,CASH_IN,187731.39,C415697254,153155.0,340886.39,C807556315,174897.06,0.0,0,0,0,21742.059999999998
133,CASH_OUT,585935.48,C1367698756,0.0,0.0,C546043383,5476011.41,6061946.89,0,0,1,5476011.41
544,CASH_OUT,412668.39,C84071102,412668.39,0.0,C1576697216,1445047.47,1857715.86,1,0,1,1032379.08
378,TRANSFER,529956.39,C1566632147,35498.0,0.0,C2058916186,1870313.45,2400269.83,0,0,1,1834815.45
163,CASH_OUT,152848.62,C839552105,3626.29,0.0,C1522419348,1104349.04,1257197.65,0,0,1,1100722.75
257,CASH_OUT,276787.54,C624231368,193861.0,0.0,C428930603,3092244.24,3369031.78,0,0,1,2898383.24
592,TRANSFER,458361.83,C2050469537,458361.83,0.0,C2018291358,0.0,0.0,1,0,1,458361.83
183,TRANSFER,1503297.45,C1611595121,1503297.45,0.0,C739347171,0.0,0.0,1,0,1,1503297.45
380,PAYMENT,5864.06,C895739749,0.0,0.0,M431044585,0.0,0.0,0,1,0,0.0
178,CASH_IN,71868.84,C236544775,468.0,72336.84,C143138982,1141888.13,1070019.29,0,0,0,1141420.13
20,PAYMENT,3423.33,C964638786,11579.0,8155.67,M633880022,0.0,0.0,0,1,0,11579.0
540,CASH_OUT,342970.95,C1947443919,342970.95,0.0,C1241262856,660948.23,1003919.18,1,0,1,317977.27999999997
17,CASH_OUT,252548.69,C890381032,0.0,0.0,C1023529951,619031.79,871580.49,0,0,1,619031.79
140,CASH_IN,296722.96,C454221578,10668386.79,10965109.75,C550738623,1386371.23,1089648.28,0,0,0,9282015.559999999
185,PAYMENT,640.55,C606414835,0.0,0.0,M1744236530,0.0,0.0,0,1,0,0.0
184,TRANSFER,283239.98,C640029394,5184.0,0.0,C251524222,0.0,283239.98,0,0,1,5184.0
353,TRANSFER,1650571.63,C1703118270,0.0,0.0,C873903397,3608601.4,5259173.03,0,0,1,3608601.4
387,TRANSFER,245970.86,C174478461,245970.86,0.0,C1779281480,0.0,0.0,1,0,1,245970.86
251,PAYMENT,50715.04,C882837893,9587.0,0.0,M828106265,0.0,0.0,0,1,0,9587.0
45,CASH_IN,250665.73,C885603134,743.0,251408.73,C1822551746,0.0,0.0,0,0,0,743.0
16,CASH_OUT,4114.45,C1594755967,0.0,0.0,C42158278,4044586.39,4048700.84,0,0,1,4044586.39
234,TRANSFER,470922.15,C386926753,470922.15,0.0,C527524225,0.0,0.0,1,0,1,470922.15
163,CASH_IN,24899.62,C887120702,11454.0,36353.62,C680392303,170470.92,145571.29,0,0,0,159016.92
180,DEBIT,1159.72,C281172583,29816.0,28656.28,C1613252151,1384218.12,1385377.85,0,1,0,1354402.12
250,CASH_IN,79039.9,C218940017,30657335.09,30736374.98,C1948671533,237263.41,158223.52,0,0,0,30420071.68
363,CASH_OUT,1715635.41,C356781229,1715635.41,0.0,C159373411,0.0,1715635.41,1,0,1,1715635.41
659,TRANSFER,50577.26,C1316214248,50577.26,0.0,C258297830,0.0,0.0,1,0,1,50577.26
19,CASH_IN,51303.01,C711197549,330169.41,381472.41,C1330123962,838693.72,596827.85,0,0,0,508524.31
302,CASH_IN,95129.89,C1191305935,17454642.39,17549772.29,C49122334,2859781.01,2764651.12,0,0,0,14594861.38
125,CASH_OUT,621569.61,C2048762719,621569.61,0.0,C177739457,270256.82,891826.43,1,0,1,351312.79
374,CASH_OUT,156000.28,C346725476,0.0,0.0,C896978560,2935696.41,3091696.69,0,0,1,2935696.41
275,CASH_OUT,211496.63,C1761885111,30707.0,0.0,C530152245,582916.82,794413.45,0,0,1,552209.82
323,PAYMENT,742.06,C1002980604,0.0,0.0,M1797822531,0.0,0.0,0,1,0,0.0
209,CASH_OUT,329156.43,C665359708,329156.43,0.0,C1324874027,0.0,329156.43,1,0,1,329156.43
305,CASH_IN,25296.32,C1395337546,6217.0,31513.32,C1608830340,193629.35,168333.03,0,0,0,187412.35
520,CASH_OUT,3283695.97,C547834649,3283695.97,0.0,C1618701019,154559.87,3438255.84,1,0,1,3129136.1
309,PAYMENT,3538.2,C2129686508,11594.0,8055.8,M523874055,0.0,0.0,0,1,0,11594.0
